Website_Name,CO2_per_Page_View_g
website emissions.com,3.6800511181510855
website emissions.com,3.6238946352939436
website emissions.com,3.5209659415274626
website emissions.com,3.4508363814367953
website emissions.com,3.580712259663731
website emissions.com,3.4026453800295533
website emissions.com,3.547635776935622
website emissions.com,3.5505470159166626
website emissions.com,3.606020990749888
website emissions.com,3.775966003891108
website emissions.com,3.5392415967178765
website emissions.com,3.4491036374292503
website emissions.com,3.4974425687808006
website emissions.com,3.323092409511088
website emissions.com,3.430528686891094
website emissions.com,3.4590717561886897
website emissions.com,3.4475911602065406
website emissions.com,3.5152354872033724
website emissions.com,3.41775800676178
website emissions.com,3.612103066732447
website emissions.com,3.50002070649182
website emissions.com,3.4990699678861388
website emissions.com,3.467210528348708
website emissions.com,3.515519068385898
website emissions.com,3.5825098264667634
website emissions.com,3.41328697842891
website emissions.com,3.4341883510924744
website emissions.com,3.4696273971223337
website emissions.com,3.3654129076526784
website emissions.com,3.4180742140278504
website emissions.com,3.452377912645534
website emissions.com,3.587438918071273
website emissions.com,3.5262561329001927
website emissions.com,3.5193589911367544
website emissions.com,3.5850897962167974
website emissions.com,3.4862628211600604
website emissions.com,3.539046484992889
website emissions.com,3.4896778247067504
website emissions.com,3.5265362349399627
website emissions.com,3.4417241342388416
website emissions.com,3.256118284172357
website emissions.com,3.4865720837813696
website emissions.com,3.642274813609994
website emissions.com,3.592621540224159
website emissions.com,3.5965397484591173
website emissions.com,3.6236130721806217
website emissions.com,3.508865759096144
website emissions.com,3.5197315707405594
website emissions.com,3.438234810456565
website emissions.com,3.4683927143972952
website emissions.com,3.5615771149771143
website emissions.com,3.6203884437168816
website emissions.com,3.4860553724319
website emissions.com,3.4549810735148587
website emissions.com,3.5000527958856598
website emissions.com,3.5601206748929113
website emissions.com,3.3556145183866457
website emissions.com,3.270381904686276
website emissions.com,3.4449463150508417
website emissions.com,3.377928757408584
website emissions.com,3.449185980235269
website emissions.com,3.485221968118253
website emissions.com,3.4546751590976985
website emissions.com,3.6452467534470747
website emissions.com,3.532674476460232
website emissions.com,3.530047435961083
website emissions.com,3.56222071440434
website emissions.com,3.386116688221923
website emissions.com,3.603911178742027
website emissions.com,3.492423571346454
website emissions.com,3.567048061724121
website emissions.com,3.3928142766959843
website emissions.com,3.3446241233983933
website emissions.com,3.581788965802503
website emissions.com,3.5376409526097516
website emissions.com,3.409794844564249
website emissions.com,3.4130336918725304
website emissions.com,3.612543478441477
website emissions.com,3.381058810713267
website emissions.com,3.6642672953255966
website emissions.com,3.409937926535213
website emissions.com,3.563839192560838
website emissions.com,3.4671381524251017
website emissions.com,3.560318743108234
website emissions.com,3.445588599788581
website emissions.com,3.4837207093927707
website emissions.com,3.504091917539572
website emissions.com,3.399781254421853
website emissions.com,3.574082434542013
website emissions.com,3.4486786433528414
website emissions.com,3.477140008465998
website emissions.com,3.400565062539149
website emissions.com,3.243766634120469
website emissions.com,3.480897223739983
website emissions.com,3.7412615421612916
website emissions.com,3.5784604287898025
website emissions.com,3.4980739620265604
website emissions.com,3.473710917079173
website emissions.com,3.5022465892812047
website emissions.com,3.554711911517521
website emissions.com,3.3819187184691155
website emissions.com,3.6114321694668874
website emissions.com,3.5715381315441244
website emissions.com,3.5718185725707934
website emissions.com,3.543847573880973
website emissions.com,3.501961665769399
website emissions.com,3.567286123596682
website emissions.com,3.5591814133741377
website emissions.com,3.4645959289058976
website emissions.com,3.44263982271031
website emissions.com,3.5101856295261986
website emissions.com,3.654902015149519
website emissions.com,3.3760892924346098
website emissions.com,3.353247473424756
website emissions.com,3.5164760841236515
website emissions.com,3.5050887701856017
website emissions.com,3.517334166437041
website emissions.com,3.52439531979085
website emissions.com,3.4776797745365196
website emissions.com,3.648986343860208
website emissions.com,3.3399096021523484
website emissions.com,3.4171502975219754
website emissions.com,3.4896745239850953
website emissions.com,3.335681118884583
website emissions.com,3.482414559556793
website emissions.com,3.666147016572802
website emissions.com,3.5020886488295964
website emissions.com,3.5230700905718684
website emissions.com,3.373983523482742
website emissions.com,3.4383638591960524
website emissions.com,3.4624803619676063
website emissions.com,3.4682284903243765
website emissions.com,3.628164379500377
website emissions.com,3.5557691060725123
website emissions.com,3.3888542043062966
website emissions.com,3.5246504778432004
website emissions.com,3.5498221748496785
website emissions.com,3.6140149038521265
website emissions.com,3.6580540686568375
website emissions.com,3.3984905808172132
website emissions.com,3.4189142488789663
website emissions.com,3.374242214108538
website emissions.com,3.476598014089302
website emissions.com,3.5466358374446334
website emissions.com,3.59873345165891
website emissions.com,3.4924048976357476
website emissions.com,3.4680152476745154
website emissions.com,3.515175799224874
website emissions.com,3.416485709836998
website emissions.com,3.7089538721694773
website emissions.com,3.339233897288194
website emissions.com,3.5184740578895726
website emissions.com,3.702360621922964
website emissions.com,3.5006799844559997
website emissions.com,3.4809960964998505
website emissions.com,3.4642554577189575
website emissions.com,3.481960831823759
website emissions.com,3.637284847467653
website emissions.com,3.2788138088670493
website emissions.com,3.6533433701296327
website emissions.com,3.3576042847549856
website emissions.com,3.4733347670765586
website emissions.com,3.4570755579701338
website emissions.com,3.558855326977072
website emissions.com,3.3401875648116253
website emissions.com,3.546217266608194
website emissions.com,3.7024309623286853
website emissions.com,3.363682599540719
website emissions.com,3.5189706167610395
website emissions.com,3.433801782220339
website emissions.com,3.5425887206193036
website emissions.com,3.5019147777415753
website emissions.com,3.435851309095569
website emissions.com,3.5487872284871074
website emissions.com,3.6804348109786744
website emissions.com,3.48090962082727
website emissions.com,3.571975794214818
website emissions.com,3.3706727042128835
website emissions.com,3.404356362318199
website emissions.com,3.547240627788038
website emissions.com,3.6484116028535967
website emissions.com,3.535561334878566
website emissions.com,3.4686941969476845
website emissions.com,3.4999291405423354
website emissions.com,3.3749592266030284
website emissions.com,3.5604515326355366
website emissions.com,3.588233306232341
website emissions.com,3.454790966716692
website emissions.com,3.45299578522405
website emissions.com,3.526587822965205
website emissions.com,3.4563280263959406
website emissions.com,3.4933867385374175
website emissions.com,3.7099721789166518
website emissions.com,3.4752974299254005
website emissions.com,3.464165984797878
website emissions.com,3.435245819436484
website emissions.com,3.574419197149994
website emissions.com,3.4818775826781896
website emissions.com,3.4350626961678574
website emissions.com,3.6321304032273014
website emissions.com,3.641960300451364
website emissions.com,3.4399576434261294
website emissions.com,3.3133460048639383
website emissions.com,3.6007513689836923
website emissions.com,3.4315370174239996
website emissions.com,3.579062559916277
website emissions.com,3.3029896182288163
website emissions.com,3.589259733829931
website emissions.com,3.3788828070719217
website emissions.com,3.5730764119066523
website emissions.com,3.5014273067836434
website emissions.com,3.4046060580603354
website emissions.com,3.459296368707322
website emissions.com,3.5686318456956703
website emissions.com,3.5105894453115236
website emissions.com,3.5584412980472484
website emissions.com,3.6976440584515484
website emissions.com,3.3435758388288948
website emissions.com,3.6617212574968625
website emissions.com,3.5104355937523213
website emissions.com,3.4101215951676873
website emissions.com,3.366968637426101
website emissions.com,3.4810879609222964
website emissions.com,3.592165011192446
website emissions.com,3.4872450879622465
website emissions.com,3.6511154930247347
website emissions.com,3.354882430994844
website emissions.com,3.4987911052153944
website emissions.com,3.374760655558688
website emissions.com,3.536363188262497
website emissions.com,3.58868873900973
website emissions.com,3.4579238206318945
website emissions.com,3.2395786143372867
website emissions.com,3.5198948146796494
website emissions.com,3.543673855173351
website emissions.com,3.5404294754961696
website emissions.com,3.6235782191822152
website emissions.com,3.392894632035095
website emissions.com,3.568021610545045
website emissions.com,3.6192507512477974
website emissions.com,3.3221412415993483
website emissions.com,3.5319651825918976
website emissions.com,3.449582016899233
website emissions.com,3.4918477326898354
website emissions.com,3.5347676483538337
website emissions.com,3.4512771435886447
website emissions.com,3.432429192083839
website emissions.com,3.5034152417488023
website emissions.com,3.39127540611372
website emissions.com,3.3914174871114815
website emissions.com,3.5679373282956504
website emissions.com,3.385120596484134
website emissions.com,3.5666312500909214
website emissions.com,3.5462591292853953
website emissions.com,3.3274193271209405
website emissions.com,3.4322435347664344
website emissions.com,3.6194109403047374
website emissions.com,3.401883446886032
website emissions.com,3.4535595737690614
website emissions.com,3.5462060893251897
website emissions.com,3.5783390509282595
website emissions.com,3.4748461113955504
website emissions.com,3.440248980530836
website emissions.com,3.6422369861698507
website emissions.com,3.673889966379758
website emissions.com,3.5978858050781795
website emissions.com,3.5085318142565023
website emissions.com,3.4191734278359074
website emissions.com,3.4169555593443435
website emissions.com,3.552251410526576
website emissions.com,3.5418398220888685
website emissions.com,3.640159859294643
website emissions.com,3.565045009253614
website emissions.com,3.3496919698240184
website emissions.com,3.605194761772292
website emissions.com,3.4001939372685586
website emissions.com,3.461602872804765
website emissions.com,3.5250200206251696
website emissions.com,3.6995667489783965
website emissions.com,3.810991855600536
website emissions.com,3.5606723059136183
website emissions.com,3.481680338127961
website emissions.com,3.553450564848055
website emissions.com,3.5887655425873835
website emissions.com,3.4679332374442806
website emissions.com,3.6795211355912323
website emissions.com,3.52300707591914
website emissions.com,3.5497743089091394
website emissions.com,3.566592425205446
website emissions.com,3.5421586610614457
website emissions.com,3.583894050046961
website emissions.com,3.4382746813453076
website emissions.com,3.444169824605397
website emissions.com,3.3899845767028305
website emissions.com,3.5439501230620225
website emissions.com,3.5778936503512115
website emissions.com,3.5457772866151887
website emissions.com,3.6674492433347536
website emissions.com,3.499440398117095
website emissions.com,3.566874165559251
website emissions.com,3.3908299123860686
website emissions.com,3.46129002975256
website emissions.com,3.5695537757565776
website emissions.com,3.5849102110743143
website emissions.com,3.4706033052335816
website emissions.com,3.4928400748141932
website emissions.com,3.348212625331919
website emissions.com,3.464297079919339
website emissions.com,3.589038316351979
website emissions.com,3.557520501610657
website emissions.com,3.550066572138121
website emissions.com,3.504977368718096
website emissions.com,3.5007063158628178
website emissions.com,3.4339678860526552
website emissions.com,3.5698828420202533
website emissions.com,3.542097294438939
website emissions.com,3.54920188479928
website emissions.com,3.447396515733242
website emissions.com,3.2846657080128754
website emissions.com,3.6097152711753697
website emissions.com,3.4521162543991597
website emissions.com,3.413722423595688
website emissions.com,3.5693478911913994
website emissions.com,3.460798736008087
website emissions.com,3.6059936384046622
website emissions.com,3.56170059495767
website emissions.com,3.568356932320048
website emissions.com,3.3634044288799467
website emissions.com,3.62119439853864
website emissions.com,3.5261250531233856
website emissions.com,3.4630722860753798
website emissions.com,3.514338846734225
website emissions.com,3.322376476710168
website emissions.com,3.540865281148067
website emissions.com,3.397062849181793
website emissions.com,3.3647329714156466
website emissions.com,3.347764081378211
website emissions.com,3.6112688374989927
website emissions.com,3.437073660630721
website emissions.com,3.65337277099165
website emissions.com,3.44641985369477
website emissions.com,3.3292642042407055
website emissions.com,3.388347556005134
website emissions.com,3.623581162000694
website emissions.com,3.484410182206333
website emissions.com,3.44517127035094
website emissions.com,3.5160018225852787
website emissions.com,3.5501782736167544
website emissions.com,3.611739881590246
website emissions.com,3.644849922989293
website emissions.com,3.4640231354210913
website emissions.com,3.367395231391796
website emissions.com,3.4586534838876726
website emissions.com,3.5260280506582884
website emissions.com,3.403624107378939
website emissions.com,3.404284908510496
website emissions.com,3.5343787881549886
website emissions.com,3.495134764842955
website emissions.com,3.503279699541159
website emissions.com,3.424150466529993
website emissions.com,3.476959928579423
website emissions.com,3.4075766855731695
website emissions.com,3.5890198411124787
website emissions.com,3.603524933472375
website emissions.com,3.3153812137761904
website emissions.com,3.407048913980759
website emissions.com,3.3503470744909922
website emissions.com,3.43499760655931
website emissions.com,3.491656203020964
website emissions.com,3.355035478030147
website emissions.com,3.4078140186874686
website emissions.com,3.39960426279185
website emissions.com,3.5207267329398944
website emissions.com,3.5069344337036252
website emissions.com,3.427826244666275
website emissions.com,3.51768208721394
website emissions.com,3.4453319915412735
website emissions.com,3.4728344889673948
website emissions.com,3.667345209029854
website emissions.com,3.634046105179035
website emissions.com,3.37004187630724
website emissions.com,3.5829732417879177
website emissions.com,3.5811396554491592
website emissions.com,3.385173671124738
website emissions.com,3.581877764375486
website emissions.com,3.653793191841255
website emissions.com,3.387745519375559
website emissions.com,3.4082497178985736
website emissions.com,3.6017661466843505
website emissions.com,3.5271495310825647
website emissions.com,3.555147627523952
website emissions.com,3.5340589216400495
website emissions.com,3.5390695920928144
website emissions.com,3.3673527871688917
website emissions.com,3.604731770662145
website emissions.com,3.6169589992427773
website emissions.com,3.477060925593197
website emissions.com,3.4956523050186137
website emissions.com,3.346889249744428
website emissions.com,3.5514254756017833
website emissions.com,3.5572057441714144
website emissions.com,3.493780898300069
website emissions.com,3.6124353359870502
website emissions.com,3.466592276902006
website emissions.com,3.55646059258936
website emissions.com,3.3980335661307883
website emissions.com,3.497644784912576
website emissions.com,3.482564574209716
website emissions.com,3.522530792204094
website emissions.com,3.463047307116664
website emissions.com,3.486852740432833
website emissions.com,3.5826047171441506
website emissions.com,3.456323576276178
website emissions.com,3.3393422899261322
website emissions.com,3.6749583904205423
website emissions.com,3.6381454078690485
website emissions.com,3.370773730489438
website emissions.com,3.5689707805245194
website emissions.com,3.449702522944866
website emissions.com,3.5263487215331057
website emissions.com,3.5294224129013494
website emissions.com,3.476559219968368
website emissions.com,3.4216234334413604
website emissions.com,3.430945894768374
website emissions.com,3.408380808451876
website emissions.com,3.4168177791769554
website emissions.com,3.4932821709950646
website emissions.com,3.4284240010889246
website emissions.com,3.568205206571262
website emissions.com,3.6487246155335926
website emissions.com,3.4419946758629956
website emissions.com,3.5239404500535376
website emissions.com,3.5499685110302934
website emissions.com,3.5472002270919276
website emissions.com,3.507595526791609
website emissions.com,3.574268241835972
website emissions.com,3.5482248952680657
website emissions.com,3.3762337577672703
website emissions.com,3.5869156064389274
website emissions.com,3.5887290837266743
website emissions.com,3.423671389582142
website emissions.com,3.50379378354476
website emissions.com,3.5683328992811068
website emissions.com,3.479068618042064
website emissions.com,3.6072978047766013
website emissions.com,3.736387249461936
website emissions.com,3.421401396736502
website emissions.com,3.3618955396846224
website emissions.com,3.5303818595604874
website emissions.com,3.5721562505126143
website emissions.com,3.476913362615523
website emissions.com,3.645326066332103
website emissions.com,3.3661394200276753
website emissions.com,3.569291862303161
website emissions.com,3.4394139179241106
website emissions.com,3.6719377906207296
website emissions.com,3.6992515353168116
website emissions.com,3.4233343412216652
website emissions.com,3.445044286409142
website emissions.com,3.58595878869798
website emissions.com,3.4612869350210484
website emissions.com,3.4954588782067764
website emissions.com,3.502538842054241
website emissions.com,3.308032684380234
website emissions.com,3.498616225390576
website emissions.com,3.4310272225935825
website emissions.com,3.450687717760023
website emissions.com,3.6443632003468815
website emissions.com,3.3743493105720743
website emissions.com,3.5813205186747976
website emissions.com,3.472103706966819
website emissions.com,3.4720239831504167
website emissions.com,3.579037189605171
website emissions.com,3.534005129456889
website emissions.com,3.557061299721953
website emissions.com,3.596818466053286
website emissions.com,3.4668691616816676
website emissions.com,3.438776326549225
website emissions.com,3.39148494734422
website emissions.com,3.4174589470021046
website emissions.com,3.7949094425308725
website emissions.com,3.6244679580736787
website emissions.com,3.3648925633791977
website emissions.com,3.367754204325643
website emissions.com,3.548186606171849
website emissions.com,3.5547264797377967
website emissions.com,3.5548883835317366
website emissions.com,3.4745044206446303
website emissions.com,3.48745457399971
website emissions.com,3.532787952415936
website emissions.com,3.508589300629333
website emissions.com,3.2780699627252465
website emissions.com,3.4770200369424806
website emissions.com,3.4148593565739684
website emissions.com,3.5175211418908514
website emissions.com,3.798525900260341
website emissions.com,3.5367481665474303
website emissions.com,3.46864703138276
website emissions.com,3.5921801501977253
website emissions.com,3.548268788720921
website emissions.com,3.5420094490451843
website emissions.com,3.560685059321567
website emissions.com,3.7056543564829543
website emissions.com,3.3869111564674084
website emissions.com,3.5473632076811454
website emissions.com,3.407361887001846
website emissions.com,3.5555512646342247
website emissions.com,3.4081313488513905
website emissions.com,3.4582633186394918
website emissions.com,3.4704910085762095
website emissions.com,3.597581671934471
website emissions.com,3.5918454443942416
website emissions.com,3.3754282623553618
website emissions.com,3.5054934110999847
website emissions.com,3.429042014525083
website emissions.com,3.3741495089324665
website emissions.com,3.478298294957563
website emissions.com,3.469151721154418
website emissions.com,3.7426716486345524
website emissions.com,3.5432959825360695
website emissions.com,3.362238249924576
website emissions.com,3.4435225995829057
website emissions.com,3.6021383295429397
website emissions.com,3.7088442772869925
website emissions.com,3.341401668776204
website emissions.com,3.3120075614860953
website emissions.com,3.6870965175371784
website emissions.com,3.5389614177370903
website emissions.com,3.413170726812363
website emissions.com,3.5534629086122433
website emissions.com,3.236425226098312
website emissions.com,3.500337550659716
website emissions.com,3.5327821172843086
website emissions.com,3.592427013953783
website emissions.com,3.3986104047707464
website emissions.com,3.508568716140336
website emissions.com,3.4074575373940412
website emissions.com,3.525538375567432
website emissions.com,3.4104653677636976
website emissions.com,3.459189916083978
website emissions.com,3.400418460520977
website emissions.com,3.5651136241823655
website emissions.com,3.5858451116656664
website emissions.com,3.4765379430042587
website emissions.com,3.503823799496003
website emissions.com,3.355140858536646
website emissions.com,3.4700323351993214
website emissions.com,3.4949795382958255
website emissions.com,3.7620793091029974
website emissions.com,3.3888032974225837
website emissions.com,3.6464177238752438
website emissions.com,3.5996858773465807
website emissions.com,3.5280636404490138
website emissions.com,3.6758620484195133
website emissions.com,3.5372105472606865
website emissions.com,3.5389159195667927
website emissions.com,3.4946879346982453
website emissions.com,3.6223568882418626
website emissions.com,3.609646923381088
website emissions.com,3.437432271250379
website emissions.com,3.3680752805401233
website emissions.com,3.4797019362604344
website emissions.com,3.4199961435602355
website emissions.com,3.4936475425384645
website emissions.com,3.623743813468414
website emissions.com,3.454269834491321
website emissions.com,3.4957176618688424
website emissions.com,3.5058022734808394
website emissions.com,3.5848430882205284
website emissions.com,3.2753110666015397
website emissions.com,3.4393299705234703
website emissions.com,3.5211283692279474
website emissions.com,3.620007895642686
website emissions.com,3.4508097552493795
website emissions.com,3.3123447293958126
website emissions.com,3.5619711445966136
website emissions.com,3.436463761117437
website emissions.com,3.3810333340909637
website emissions.com,3.4375654610286777
website emissions.com,3.481547464234415
website emissions.com,3.4395255335461785
website emissions.com,3.279443394290093
website emissions.com,3.5897066196887133
website emissions.com,3.6274875041278722
website emissions.com,3.5651521991339505
website emissions.com,3.3862314329575183
website emissions.com,3.479850846605248
website emissions.com,3.499347868477054
website emissions.com,3.559879438956191
website emissions.com,3.566834048871808
website emissions.com,3.4265826201221503
website emissions.com,3.508199555641356
website emissions.com,3.545728040461524
website emissions.com,3.6455822322146765
website emissions.com,3.5704506539824723
website emissions.com,3.578905668737552
website emissions.com,3.508382662792936
website emissions.com,3.64104591452035
website emissions.com,3.5409762795959496
website emissions.com,3.4138912089826428
website emissions.com,3.6403369970125192
website emissions.com,3.569790327253903
website emissions.com,3.4556955978871517
website emissions.com,3.452050703260076
website emissions.com,3.5296575545140763
website emissions.com,3.5463184795267586
website emissions.com,3.5197292265631206
website emissions.com,3.5311308673442885
website emissions.com,3.669995737457638
website emissions.com,3.6071543152234886
website emissions.com,3.5190635591265025
website emissions.com,3.5941310580767483
website emissions.com,3.396747609647246
website emissions.com,3.5397927049946807
website emissions.com,3.680930634973311
website emissions.com,3.4781954104607626
website emissions.com,3.4152366071380915
website emissions.com,3.434791111140694
website emissions.com,3.391036696265761
website emissions.com,3.4215238091872298
website emissions.com,3.4629491901409972
website emissions.com,3.3594432980821356
website emissions.com,3.5015618333949603
website emissions.com,3.5902277173786645
website emissions.com,3.409224381985308
website emissions.com,3.651928392364177
website emissions.com,3.5510792088527596
website emissions.com,3.603058058562406
website emissions.com,3.4342165446147863
website emissions.com,3.5854525227066616
website emissions.com,3.390806609960469
website emissions.com,3.589024750083651
website emissions.com,3.517183933979353
website emissions.com,3.5553251219984783
website emissions.com,3.382440539437515
website emissions.com,3.4104930157723397
website emissions.com,3.5597228218253383
website emissions.com,3.40516519957758
website emissions.com,3.5463206292099123
website emissions.com,3.3632862193539754
website emissions.com,3.584817421266667
website emissions.com,3.3767476685231492
website emissions.com,3.555229993767952
website emissions.com,3.5625630933646
website emissions.com,3.4303228181570424
website emissions.com,3.5582026567084726
website emissions.com,3.526044226333356
website emissions.com,3.4461158143807262
website emissions.com,3.399144531592379
website emissions.com,3.303737430832742
website emissions.com,3.5349650047299694
website emissions.com,3.3435197228637943
website emissions.com,3.509534419944131
website emissions.com,3.473655178391775
website emissions.com,3.5679142775438195
website emissions.com,3.4697954500510138
website emissions.com,3.4670552213652908
website emissions.com,3.5731870704288298
website emissions.com,3.5335058029084117
website emissions.com,3.5316155957182778
website emissions.com,3.5469267589808524
website emissions.com,3.3464427876792895
website emissions.com,3.575678867998698
website emissions.com,3.5612468794013603
website emissions.com,3.3983316871423503
website emissions.com,3.47559195263258
website emissions.com,3.496069271237237
website emissions.com,3.4865503215598266
website emissions.com,3.5333859966568535
website emissions.com,3.6431366781831183
website emissions.com,3.608176672767283
website emissions.com,3.3687780806568592
website emissions.com,3.5622069990306047
website emissions.com,3.632893331953541
website emissions.com,3.53868085206892
website emissions.com,3.6090980425185966
website emissions.com,3.7012270445700763
website emissions.com,3.602370954610698
website emissions.com,3.524930859564173
website emissions.com,3.6045088474084754
website emissions.com,3.514488783309689
website emissions.com,3.5023903043284954
website emissions.com,3.4648585764286266
website emissions.com,3.656341335883211
website emissions.com,3.4181571334058
website emissions.com,3.6532367724678116
website emissions.com,3.5499864123740372
website emissions.com,3.360069382519806
website emissions.com,3.5367649292991423
website emissions.com,3.2899973492348376
website emissions.com,3.562550801683104
website emissions.com,3.5885231482988993
website emissions.com,3.4407644044347947
website emissions.com,3.512354769595558
website emissions.com,3.6954157433750288
website emissions.com,3.449425329573806
website emissions.com,3.39410924129434
website emissions.com,3.64816634024626
website emissions.com,3.6962587190530796
website emissions.com,3.5003695671847845
website emissions.com,3.6011463035408355
website emissions.com,3.6341475915530883
website emissions.com,3.4257515767461615
website emissions.com,3.451469416463213
website emissions.com,3.6230874513154734
website emissions.com,3.6685014278708508
website emissions.com,3.5562880860174353
website emissions.com,3.4120185646497947
website emissions.com,3.698706111169944
website emissions.com,3.4469029102188036
website emissions.com,3.466486221882855
website emissions.com,3.534233783448962
website emissions.com,3.6554160420714776
website emissions.com,3.5853975976552226
website emissions.com,3.541486550036191
website emissions.com,3.5463288530118104
website emissions.com,3.5043514668643465
website emissions.com,3.5558139514518508
website emissions.com,3.24704399223057
website emissions.com,3.47033925409302
website emissions.com,3.524132193491678
website emissions.com,3.3848985916380494
website emissions.com,3.538632331781156
website emissions.com,3.479552877901388
website emissions.com,3.675547569831549
website emissions.com,3.6573019725214855
website emissions.com,3.4534194430881837
website emissions.com,3.4849162288433306
website emissions.com,3.4926052434391606
website emissions.com,3.4548340523840375
website emissions.com,3.5195024984028125
website emissions.com,3.424171793111241
website emissions.com,3.386938466506247
website emissions.com,3.562271122390027
website emissions.com,3.5629529584221813
website emissions.com,3.4195684240340007
website emissions.com,3.58953554307626
website emissions.com,3.4368422270834666
website emissions.com,3.5253165238037982
website emissions.com,3.5820344012612457
website emissions.com,3.496638743529629
website emissions.com,3.5454740912141136
website emissions.com,3.448357035611243
website emissions.com,3.48035334165719
website emissions.com,3.479414056911966
website emissions.com,3.425342165345976
website emissions.com,3.482322583688422
website emissions.com,3.3451381701136254
website emissions.com,3.4508846252857897
website emissions.com,3.471512450663033
website emissions.com,3.474382024750462
website emissions.com,3.4758502554129223
website emissions.com,3.493823580013987
website emissions.com,3.5479441518086063
website emissions.com,3.587451707413252
website emissions.com,3.4350234773151733
website emissions.com,3.3796799144610854
website emissions.com,3.39579555877569
website emissions.com,3.451279707880507
website emissions.com,3.464807868218349
website emissions.com,3.423000393380254
website emissions.com,3.3703883335750104
website emissions.com,3.454387917252581
website emissions.com,3.518142662011397
website emissions.com,3.5595029465835566
website emissions.com,3.444257694689168
website emissions.com,3.4587002177856565
website emissions.com,3.407330169115269
website emissions.com,3.4968560829625224
website emissions.com,3.4151571365809184
website emissions.com,3.55731278132412
website emissions.com,3.321413350806589
website emissions.com,3.464037032754754
website emissions.com,3.5301107339191744
website emissions.com,3.5183834516322503
website emissions.com,3.7693033663980495
website emissions.com,3.534980002456791
website emissions.com,3.3995945403157988
website emissions.com,3.4904535752910926
website emissions.com,3.322375366653355
website emissions.com,3.491940025070324
website emissions.com,3.416694394299924
website emissions.com,3.591539027556016
website emissions.com,3.4450459725404463
website emissions.com,3.4883234084204755
website emissions.com,3.43644421585956
website emissions.com,3.673885135185333
website emissions.com,3.4678757233882087
website emissions.com,3.6832557043479204
website emissions.com,3.5814151762118267
website emissions.com,3.5482066727335386
website emissions.com,3.536873314731752
website emissions.com,3.539379729821625
website emissions.com,3.307232742065439
website emissions.com,3.4721116605849245
website emissions.com,3.5845157971184323
website emissions.com,3.4951102816525896
website emissions.com,3.3594810153196426
website emissions.com,3.494759554942253
website emissions.com,3.670410551625549
website emissions.com,3.624689171553472
website emissions.com,3.4937995990633968
website emissions.com,3.5951449277058085
website emissions.com,3.463349297963195
website emissions.com,3.3296128413173283
website emissions.com,3.4075534011870445
website emissions.com,3.65628887685082
website emissions.com,3.4726006918170698
website emissions.com,3.475661602062498
website emissions.com,3.470016180372512
website emissions.com,3.6904136589573007
website emissions.com,3.6625958915362062
website emissions.com,3.7218780233448134
website emissions.com,3.4840954789599947
website emissions.com,3.5295624488747097
website emissions.com,3.3483357450579208
website emissions.com,3.6476934426118275
website emissions.com,3.3832220448732064
website emissions.com,3.521677556376263
website emissions.com,3.3902697472367156
website emissions.com,3.4411133173261303
website emissions.com,3.41627375689503
website emissions.com,3.439212473932418
website emissions.com,3.446087729685102
website emissions.com,3.4451731205074925
website emissions.com,3.5833333911780305
website emissions.com,3.389513720693748
website emissions.com,3.5220541427013865
website emissions.com,3.621795915230556
website emissions.com,3.4486803635486605
website emissions.com,3.42820811092524
website emissions.com,3.476947537481975
website emissions.com,3.617972520836071
website emissions.com,3.519410763095336
website emissions.com,3.44687857053924
website emissions.com,3.548387665118804
website emissions.com,3.3897707850163576
website emissions.com,3.5681359510442947
website emissions.com,3.5408607307701767
website emissions.com,3.4692191528861116
website emissions.com,3.416141420155277
website emissions.com,3.4113319077716544
website emissions.com,3.553481733634591
website emissions.com,3.622898050248906
website emissions.com,3.4362692252971203
website emissions.com,3.5458386703551485
website emissions.com,3.291297298139793
website emissions.com,3.4415382269342802
website emissions.com,3.49689410671291
website emissions.com,3.4090316583018168
website emissions.com,3.4063493625210404
website emissions.com,3.433222044353111
website emissions.com,3.5292192728326373
website emissions.com,3.4812670981593627
website emissions.com,3.2761768766675026
website emissions.com,3.2879299847364933
website emissions.com,3.4393134822142826
website emissions.com,3.5457686586053554
website emissions.com,3.2252495157274765
website emissions.com,3.450026982384837
website emissions.com,3.447375214348258
website emissions.com,3.6388337778208446
website emissions.com,3.4614978188287138
website emissions.com,3.5382988984740926
website emissions.com,3.5141257140087463
website emissions.com,3.28694335201928
website emissions.com,3.5768207216631738
website emissions.com,3.5215396505456287
website emissions.com,3.550826863967459
website emissions.com,3.892623770643633
website emissions.com,3.291588706050141
website emissions.com,3.672469664976111
website emissions.com,3.4712552480599643
website emissions.com,3.528732890440301
website emissions.com,3.495448775469876
website emissions.com,3.4575763666601955
website emissions.com,3.443016707176124
website emissions.com,3.5329508735573008
website emissions.com,3.348282630332832
website emissions.com,3.5750579167521765
website emissions.com,3.4583805595114745
website emissions.com,3.386993066095964
website emissions.com,3.4549987142004186
website emissions.com,3.6257149216862574
website emissions.com,3.4464664912983776
website emissions.com,3.535845361820962
website emissions.com,3.4269043724284525
website emissions.com,3.5757921849923617
website emissions.com,3.5685507738790205
website emissions.com,3.684860883329641
website emissions.com,3.4824436054500785
website emissions.com,3.5668654804757907
website emissions.com,3.5098067539538946
website emissions.com,3.6295871781863016
website emissions.com,3.428116761239127
website emissions.com,3.574500531287728
website emissions.com,3.4805302703883316
